Date,OREB [Time unit from - to],Forecasted Total Load [MW],Actual Total Load [MW],Time,Datetime,Hour,Weekday,Month,Month_Name,Time_Difference
2026-01-28,13:15 - 13:30,25850,25562.195,13:15,2026-01-28 13:15:00,13,Wednesday,1,January,0 days 00:15:00
2026-01-28,13:30 - 13:45,25500,25316.242,13:30,2026-01-28 13:30:00,13,Wednesday,1,January,0 days 00:15:00
2026-01-28,13:45 - 14:00,24900,24719.1,13:45,2026-01-28 13:45:00,13,Wednesday,1,January,0 days 00:15:00
2026-01-28,14:00 - 14:15,25050,24887.652,14:00,2026-01-28 14:00:00,14,Wednesday,1,January,0 days 00:15:00
2026-01-28,14:15 - 14:30,25150,24990.064,14:15,2026-01-28 14:15:00,14,Wednesday,1,January,0 days 00:15:00
2026-01-28,14:30 - 14:45,25250,24966.826,14:30,2026-01-28 14:30:00,14,Wednesday,1,January,0 days 00:15:00
2026-01-28,14:45 - 15:00,24900,24632.365,14:45,2026-01-28 14:45:00,14,Wednesday,1,January,0 days 00:15:00
2026-01-28,15:00 - 15:15,24750,24628.852,15:00,2026-01-28 15:00:00,15,Wednesday,1,January,0 days 00:15:00
2026-01-28,15:15 - 15:30,24700,24665.787,15:15,2026-01-28 15:15:00,15,Wednesday,1,January,0 days 00:15:00
2026-01-28,15:30 - 15:45,24750,24845.145,15:30,2026-01-28 15:30:00,15,Wednesday,1,January,0 days 00:15:00
2026-01-28,15:45 - 16:00,24600,24578.035,15:45,2026-01-28 15:45:00,15,Wednesday,1,January,0 days 00:15:00
2026-01-28,16:00 - 16:15,24800,24610.8,16:00,2026-01-28 16:00:00,16,Wednesday,1,January,0 days 00:15:00
2026-01-28,16:15 - 16:30,25100,24659.72,16:15,2026-01-28 16:15:00,16,Wednesday,1,January,0 days 00:15:00
2026-01-28,16:30 - 16:45,25350,24984.582,16:30,2026-01-28 16:30:00,16,Wednesday,1,January,0 days 00:15:00
2026-01-28,16:45 - 17:00,25450,25171.36,16:45,2026-01-28 16:45:00,16,Wednesday,1,January,0 days 00:15:00
2026-01-28,17:00 - 17:15,25500,25104.797,17:00,2026-01-28 17:00:00,17,Wednesday,1,January,0 days 00:15:00
2026-01-28,17:15 - 17:30,25400,25241.785,17:15,2026-01-28 17:15:00,17,Wednesday,1,January,0 days 00:15:00
2026-01-28,17:30 - 17:45,25400,25069.049,17:30,2026-01-28 17:30:00,17,Wednesday,1,January,0 days 00:15:00
2026-01-28,17:45 - 18:00,25100,24794.748,17:45,2026-01-28 17:45:00,17,Wednesday,1,January,0 days 00:15:00
2026-01-28,18:00 - 18:15,25000,24678.686,18:00,2026-01-28 18:00:00,18,Wednesday,1,January,0 days 00:15:00
2026-01-28,18:15 - 18:30,25050,24890.338,18:15,2026-01-28 18:15:00,18,Wednesday,1,January,0 days 00:15:00
2026-01-28,18:30 - 18:45,25150,25003.537,18:30,2026-01-28 18:30:00,18,Wednesday,1,January,0 days 00:15:00
2026-01-28,18:45 - 19:00,25050,24892.863,18:45,2026-01-28 18:45:00,18,Wednesday,1,January,0 days 00:15:00
2026-01-28,19:00 - 19:15,25100,24745.818,19:00,2026-01-28 19:00:00,19,Wednesday,1,January,0 days 00:15:00
2026-01-28,19:15 - 19:30,25050,24805.81,19:15,2026-01-28 19:15:00,19,Wednesday,1,January,0 days 00:15:00
2026-01-28,19:30 - 19:45,24950,24804.182,19:30,2026-01-28 19:30:00,19,Wednesday,1,January,0 days 00:15:00
2026-01-28,19:45 - 20:00,24800,24700.453,19:45,2026-01-28 19:45:00,19,Wednesday,1,January,0 days 00:15:00
2026-01-28,20:00 - 20:15,24650,24566.967,20:00,2026-01-28 20:00:00,20,Wednesday,1,January,0 days 00:15:00
2026-01-28,20:15 - 20:30,24450,24243.64,20:15,2026-01-28 20:15:00,20,Wednesday,1,January,0 days 00:15:00
2026-01-28,20:30 - 20:45,24200,23934.492,20:30,2026-01-28 20:30:00,20,Wednesday,1,January,0 days 00:15:00
2026-01-28,20:45 - 21:00,23850,23559.215,20:45,2026-01-28 20:45:00,20,Wednesday,1,January,0 days 00:15:00
2026-01-28,21:00 - 21:15,23450,23158.598,21:00,2026-01-28 21:00:00,21,Wednesday,1,January,0 days 00:15:00
2026-01-28,21:15 - 21:30,22900,22571.998,21:15,2026-01-28 21:15:00,21,Wednesday,1,January,0 days 00:15:00
2026-01-28,21:30 - 21:45,22350,22212.062,21:30,2026-01-28 21:30:00,21,Wednesday,1,January,0 days 00:15:00
2026-01-28,21:45 - 22:00,21700,21577.299,21:45,2026-01-28 21:45:00,21,Wednesday,1,January,0 days 00:15:00
2026-01-28,22:00 - 22:15,21600,21308.03,22:00,2026-01-28 22:00:00,22,Wednesday,1,January,0 days 00:15:00
2026-01-28,22:15 - 22:30,21300,20934.223,22:15,2026-01-28 22:15:00,22,Wednesday,1,January,0 days 00:15:00
2026-01-28,22:30 - 22:45,21000,20841.344,22:30,2026-01-28 22:30:00,22,Wednesday,1,January,0 days 00:15:00
2026-01-28,22:45 - 23:00,20600,20243.152,22:45,2026-01-28 22:45:00,22,Wednesday,1,January,0 days 00:15:00
2026-01-28,23:00 - 23:15,20300,20102.668,23:00,2026-01-28 23:00:00,23,Wednesday,1,January,0 days 00:15:00
2026-01-28,23:15 - 23:30,19950,19638.395,23:15,2026-01-28 23:15:00,23,Wednesday,1,January,0 days 00:15:00
2026-01-28,23:30 - 23:45,19600,19269.127,23:30,2026-01-28 23:30:00,23,Wednesday,1,January,0 days 00:15:00
2026-01-28,23:45 - 24:00,19300,19112.291,23:45,2026-01-28 23:45:00,23,Wednesday,1,January,0 days 00:15:00
2026-01-29,00:00 - 00:15,19100,18966.752,00:00,2026-01-29 00:00:00,0,Thursday,1,January,0 days 00:15:00
2026-01-29,00:15 - 00:30,18950,18569.457,00:15,2026-01-29 00:15:00,0,Thursday,1,January,0 days 00:15:00
2026-01-29,00:30 - 00:45,18800,18512.047,00:30,2026-01-29 00:30:00,0,Thursday,1,January,0 days 00:15:00
2026-01-29,00:45 - 01:00,18600,18128.863,00:45,2026-01-29 00:45:00,0,Thursday,1,January,0 days 00:15:00
2026-01-29,01:00 - 01:15,18500,18286.852,01:00,2026-01-29 01:00:00,1,Thursday,1,January,0 days 00:15:00
2026-01-29,01:15 - 01:30,18350,17982.086,01:15,2026-01-29 01:15:00,1,Thursday,1,January,0 days 00:15:00
2026-01-29,01:30 - 01:45,18150,18048.572,01:30,2026-01-29 01:30:00,1,Thursday,1,January,0 days 00:15:00
2026-01-29,01:45 - 02:00,18050,17890.865,01:45,2026-01-29 01:45:00,1,Thursday,1,January,0 days 00:15:00
2026-01-29,02:00 - 02:15,18000,17818.055,02:00,2026-01-29 02:00:00,2,Thursday,1,January,0 days 00:15:00
2026-01-29,02:15 - 02:30,18000,17668.455,02:15,2026-01-29 02:15:00,2,Thursday,1,January,0 days 00:15:00
2026-01-29,02:30 - 02:45,18000,17686.557,02:30,2026-01-29 02:30:00,2,Thursday,1,January,0 days 00:15:00
2026-01-29,02:45 - 03:00,18000,17778.89,02:45,2026-01-29 02:45:00,2,Thursday,1,January,0 days 00:15:00
2026-01-29,03:00 - 03:15,18000,17771.127,03:00,2026-01-29 03:00:00,3,Thursday,1,January,0 days 00:15:00
2026-01-29,03:15 - 03:30,18050,17784.793,03:15,2026-01-29 03:15:00,3,Thursday,1,January,0 days 00:15:00
2026-01-29,03:30 - 03:45,18100,17659.0,03:30,2026-01-29 03:30:00,3,Thursday,1,January,0 days 00:15:00
2026-01-29,03:45 - 04:00,18150,17872.42,03:45,2026-01-29 03:45:00,3,Thursday,1,January,0 days 00:15:00
2026-01-29,04:00 - 04:15,18300,18017.182,04:00,2026-01-29 04:00:00,4,Thursday,1,January,0 days 00:15:00
2026-01-29,04:15 - 04:30,18450,18111.242,04:15,2026-01-29 04:15:00,4,Thursday,1,January,0 days 00:15:00
2026-01-29,04:30 - 04:45,18600,18228.951,04:30,2026-01-29 04:30:00,4,Thursday,1,January,0 days 00:15:00
2026-01-29,04:45 - 05:00,18700,18254.287,04:45,2026-01-29 04:45:00,4,Thursday,1,January,0 days 00:15:00
2026-01-29,05:00 - 05:15,19050,18711.16,05:00,2026-01-29 05:00:00,5,Thursday,1,January,0 days 00:15:00
2026-01-29,05:15 - 05:30,19400,18862.371,05:15,2026-01-29 05:15:00,5,Thursday,1,January,0 days 00:15:00
2026-01-29,05:30 - 05:45,19850,19562.105,05:30,2026-01-29 05:30:00,5,Thursday,1,January,0 days 00:15:00
2026-01-29,05:45 - 06:00,20500,20063.43,05:45,2026-01-29 05:45:00,5,Thursday,1,January,0 days 00:15:00
2026-01-29,06:00 - 06:15,21750,21270.414,06:00,2026-01-29 06:00:00,6,Thursday,1,January,0 days 00:15:00
2026-01-29,06:15 - 06:30,22400,21757.922,06:15,2026-01-29 06:15:00,6,Thursday,1,January,0 days 00:15:00
2026-01-29,06:30 - 06:45,22950,22286.021,06:30,2026-01-29 06:30:00,6,Thursday,1,January,0 days 00:15:00
2026-01-29,06:45 - 07:00,23400,22913.037,06:45,2026-01-29 06:45:00,6,Thursday,1,January,0 days 00:15:00
2026-01-29,07:00 - 07:15,23900,23337.883,07:00,2026-01-29 07:00:00,7,Thursday,1,January,0 days 00:15:00
2026-01-29,07:15 - 07:30,24150,23583.24,07:15,2026-01-29 07:15:00,7,Thursday,1,January,0 days 00:15:00
2026-01-29,07:30 - 07:45,24350,23315.654,07:30,2026-01-29 07:30:00,7,Thursday,1,January,0 days 00:15:00
2026-01-29,07:45 - 08:00,24600,24107.285,07:45,2026-01-29 07:45:00,7,Thursday,1,January,0 days 00:15:00
2026-01-29,08:00 - 08:15,24950,24459.062,08:00,2026-01-29 08:00:00,8,Thursday,1,January,0 days 00:15:00
2026-01-29,08:15 - 08:30,25200,24762.652,08:15,2026-01-29 08:15:00,8,Thursday,1,January,0 days 00:15:00
2026-01-29,08:30 - 08:45,25350,24961.44,08:30,2026-01-29 08:30:00,8,Thursday,1,January,0 days 00:15:00
2026-01-29,08:45 - 09:00,25600,25008.414,08:45,2026-01-29 08:45:00,8,Thursday,1,January,0 days 00:15:00
2026-01-29,09:00 - 09:15,25750,25093.047,09:00,2026-01-29 09:00:00,9,Thursday,1,January,0 days 00:15:00
2026-01-29,09:15 - 09:30,25800,25257.758,09:15,2026-01-29 09:15:00,9,Thursday,1,January,0 days 00:15:00
2026-01-29,09:30 - 09:45,25750,25267.576,09:30,2026-01-29 09:30:00,9,Thursday,1,January,0 days 00:15:00
2026-01-29,09:45 - 10:00,25550,25191.254,09:45,2026-01-29 09:45:00,9,Thursday,1,January,0 days 00:15:00
2026-01-29,10:00 - 10:15,25400,25045.887,10:00,2026-01-29 10:00:00,10,Thursday,1,January,0 days 00:15:00
2026-01-29,10:15 - 10:30,25650,25315.137,10:15,2026-01-29 10:15:00,10,Thursday,1,January,0 days 00:15:00
2026-01-29,10:30 - 10:45,25800,25460.102,10:30,2026-01-29 10:30:00,10,Thursday,1,January,0 days 00:15:00
2026-01-29,10:45 - 11:00,25850,25582.346,10:45,2026-01-29 10:45:00,10,Thursday,1,January,0 days 00:15:00
2026-01-29,11:00 - 11:15,25850,25631.086,11:00,2026-01-29 11:00:00,11,Thursday,1,January,0 days 00:15:00
2026-01-29,11:15 - 11:30,25800,25784.35,11:15,2026-01-29 11:15:00,11,Thursday,1,January,0 days 00:15:00
2026-01-29,11:30 - 11:45,25850,25934.404,11:30,2026-01-29 11:30:00,11,Thursday,1,January,0 days 00:15:00
2026-01-29,11:45 - 12:00,25800,26049.299,11:45,2026-01-29 11:45:00,11,Thursday,1,January,0 days 00:15:00
2026-01-29,12:00 - 12:15,25750,26084.191,12:00,2026-01-29 12:00:00,12,Thursday,1,January,0 days 00:15:00
2026-01-29,12:15 - 12:30,25750,26009.912,12:15,2026-01-29 12:15:00,12,Thursday,1,January,0 days 00:15:00
2026-01-29,12:30 - 12:45,25750,25838.53,12:30,2026-01-29 12:30:00,12,Thursday,1,January,0 days 00:15:00
2026-01-29,12:45 - 13:00,25900,26077.447,12:45,2026-01-29 12:45:00,12,Thursday,1,January,0 days 00:15:00
2026-01-29,13:00 - 13:15,26050,26403.914,13:00,2026-01-29 13:00:00,13,Thursday,1,January,0 days 00:15:00
2026-01-29,13:15 - 13:30,25950,26345.266,13:15,2026-01-29 13:15:00,13,Thursday,1,January,0 days 00:15:00
2026-01-29,13:30 - 13:45,25550,25875.686,13:30,2026-01-29 13:30:00,13,Thursday,1,January,0 days 00:15:00
2026-01-29,13:45 - 14:00,25000,25321.57,13:45,2026-01-29 13:45:00,13,Thursday,1,January,0 days 00:15:00
2026-01-29,14:00 - 14:15,25150,25488.316,14:00,2026-01-29 14:00:00,14,Thursday,1,January,0 days 00:15:00
2026-01-29,14:15 - 14:30,25250,25649.09,14:15,2026-01-29 14:15:00,14,Thursday,1,January,0 days 00:15:00
2026-01-29,14:30 - 14:45,25250,25588.625,14:30,2026-01-29 14:30:00,14,Thursday,1,January,0 days 00:15:00
2026-01-29,14:45 - 15:00,24950,25324.9,14:45,2026-01-29 14:45:00,14,Thursday,1,January,0 days 00:15:00
2026-01-29,15:00 - 15:15,24800,25220.889,15:00,2026-01-29 15:00:00,15,Thursday,1,January,0 days 00:15:00
2026-01-29,15:15 - 15:30,24750,25215.715,15:15,2026-01-29 15:15:00,15,Thursday,1,January,0 days 00:15:00
2026-01-29,15:30 - 15:45,24850,25217.973,15:30,2026-01-29 15:30:00,15,Thursday,1,January,0 days 00:15:00
2026-01-29,15:45 - 16:00,24700,25027.387,15:45,2026-01-29 15:45:00,15,Thursday,1,January,0 days 00:15:00
2026-01-29,16:00 - 16:15,24900,25061.906,16:00,2026-01-29 16:00:00,16,Thursday,1,January,0 days 00:15:00
2026-01-29,16:15 - 16:30,25200,25121.357,16:15,2026-01-29 16:15:00,16,Thursday,1,January,0 days 00:15:00
2026-01-29,16:30 - 16:45,25450,25437.518,16:30,2026-01-29 16:30:00,16,Thursday,1,January,0 days 00:15:00
2026-01-29,16:45 - 17:00,25550,25554.566,16:45,2026-01-29 16:45:00,16,Thursday,1,January,0 days 00:15:00
2026-01-29,17:00 - 17:15,25550,25494.855,17:00,2026-01-29 17:00:00,17,Thursday,1,January,0 days 00:15:00
2026-01-29,17:15 - 17:30,25500,25314.344,17:15,2026-01-29 17:15:00,17,Thursday,1,January,0 days 00:15:00
2026-01-29,17:30 - 17:45,25500,25331.184,17:30,2026-01-29 17:30:00,17,Thursday,1,January,0 days 00:15:00
2026-01-29,17:45 - 18:00,25150,25110.39,17:45,2026-01-29 17:45:00,17,Thursday,1,January,0 days 00:15:00
2026-01-29,18:00 - 18:15,25000,25097.002,18:00,2026-01-29 18:00:00,18,Thursday,1,January,0 days 00:15:00
2026-01-29,18:15 - 18:30,25050,25076.342,18:15,2026-01-29 18:15:00,18,Thursday,1,January,0 days 00:15:00
2026-01-29,18:30 - 18:45,25150,25124.283,18:30,2026-01-29 18:30:00,18,Thursday,1,January,0 days 00:15:00
2026-01-29,18:45 - 19:00,25050,25094.223,18:45,2026-01-29 18:45:00,18,Thursday,1,January,0 days 00:15:00
2026-01-29,19:00 - 19:15,25050,24932.709,19:00,2026-01-29 19:00:00,19,Thursday,1,January,0 days 00:15:00
2026-01-29,19:15 - 19:30,25050,25010.672,19:15,2026-01-29 19:15:00,19,Thursday,1,January,0 days 00:15:00
2026-01-29,19:30 - 19:45,25000,24928.941,19:30,2026-01-29 19:30:00,19,Thursday,1,January,0 days 00:15:00
2026-01-29,19:45 - 20:00,24800,24871.43,19:45,2026-01-29 19:45:00,19,Thursday,1,January,0 days 00:15:00
2026-01-29,20:00 - 20:15,24650,24594.947,20:00,2026-01-29 20:00:00,20,Thursday,1,January,0 days 00:15:00
2026-01-29,20:15 - 20:30,24450,24444.492,20:15,2026-01-29 20:15:00,20,Thursday,1,January,0 days 00:15:00
2026-01-29,20:30 - 20:45,24200,24168.457,20:30,2026-01-29 20:30:00,20,Thursday,1,January,0 days 00:15:00
2026-01-29,20:45 - 21:00,23850,23721.658,20:45,2026-01-29 20:45:00,20,Thursday,1,January,0 days 00:15:00
2026-01-29,21:00 - 21:15,23450,23240.16,21:00,2026-01-29 21:00:00,21,Thursday,1,January,0 days 00:15:00
2026-01-29,21:15 - 21:30,22850,22841.299,21:15,2026-01-29 21:15:00,21,Thursday,1,January,0 days 00:15:00
2026-01-29,21:30 - 21:45,22300,22312.44,21:30,2026-01-29 21:30:00,21,Thursday,1,January,0 days 00:15:00
2026-01-29,21:45 - 22:00,21700,21585.451,21:45,2026-01-29 21:45:00,21,Thursday,1,January,0 days 00:15:00
2026-01-29,22:00 - 22:15,21600,21611.102,22:00,2026-01-29 22:00:00,22,Thursday,1,January,0 days 00:15:00
2026-01-29,22:15 - 22:30,21300,21331.244,22:15,2026-01-29 22:15:00,22,Thursday,1,January,0 days 00:15:00
2026-01-29,22:30 - 22:45,21000,21068.291,22:30,2026-01-29 22:30:00,22,Thursday,1,January,0 days 00:15:00
2026-01-29,22:45 - 23:00,20600,20728.23,22:45,2026-01-29 22:45:00,22,Thursday,1,January,0 days 00:15:00
2026-01-29,23:00 - 23:15,20200,20375.648,23:00,2026-01-29 23:00:00,23,Thursday,1,January,0 days 00:15:00
2026-01-29,23:15 - 23:30,19950,19958.508,23:15,2026-01-29 23:15:00,23,Thursday,1,January,0 days 00:15:00
2026-01-29,23:30 - 23:45,19600,19558.521,23:30,2026-01-29 23:30:00,23,Thursday,1,January,0 days 00:15:00
2026-01-29,23:45 - 24:00,19400,19317.701,23:45,2026-01-29 23:45:00,23,Thursday,1,January,0 days 00:15:00
2026-01-30,00:00 - 00:15,19200,19052.568,00:00,2026-01-30 00:00:00,0,Friday,1,January,0 days 00:15:00
2026-01-30,00:15 - 00:30,19000,19039.893,00:15,2026-01-30 00:15:00,0,Friday,1,January,0 days 00:15:00
2026-01-30,00:30 - 00:45,18800,18724.387,00:30,2026-01-30 00:30:00,0,Friday,1,January,0 days 00:15:00
2026-01-30,00:45 - 01:00,18650,18494.64,00:45,2026-01-30 00:45:00,0,Friday,1,January,0 days 00:15:00
2026-01-30,01:00 - 01:15,18500,18498.129,01:00,2026-01-30 01:00:00,1,Friday,1,January,0 days 00:15:00
2026-01-30,01:15 - 01:30,18400,18268.215,01:15,2026-01-30 01:15:00,1,Friday,1,January,0 days 00:15:00
2026-01-30,01:30 - 01:45,18200,18160.729,01:30,2026-01-30 01:30:00,1,Friday,1,January,0 days 00:15:00
2026-01-30,01:45 - 02:00,18150,17987.305,01:45,2026-01-30 01:45:00,1,Friday,1,January,0 days 00:15:00
2026-01-30,02:00 - 02:15,18000,18007.945,02:00,2026-01-30 02:00:00,2,Friday,1,January,0 days 00:15:00
2026-01-30,02:15 - 02:30,18000,17957.633,02:15,2026-01-30 02:15:00,2,Friday,1,January,0 days 00:15:00
2026-01-30,02:30 - 02:45,18000,17871.877,02:30,2026-01-30 02:30:00,2,Friday,1,January,0 days 00:15:00
2026-01-30,02:45 - 03:00,18000,17967.357,02:45,2026-01-30 02:45:00,2,Friday,1,January,0 days 00:15:00
2026-01-30,03:00 - 03:15,18000,17991.896,03:00,2026-01-30 03:00:00,3,Friday,1,January,0 days 00:15:00
2026-01-30,03:15 - 03:30,18000,18088.021,03:15,2026-01-30 03:15:00,3,Friday,1,January,0 days 00:15:00
2026-01-30,03:30 - 03:45,18050,17957.352,03:30,2026-01-30 03:30:00,3,Friday,1,January,0 days 00:15:00
2026-01-30,03:45 - 04:00,18150,17974.512,03:45,2026-01-30 03:45:00,3,Friday,1,January,0 days 00:15:00
2026-01-30,04:00 - 04:15,18250,18276.36,04:00,2026-01-30 04:00:00,4,Friday,1,January,0 days 00:15:00
2026-01-30,04:15 - 04:30,18350,18368.354,04:15,2026-01-30 04:15:00,4,Friday,1,January,0 days 00:15:00
2026-01-30,04:30 - 04:45,18500,18615.777,04:30,2026-01-30 04:30:00,4,Friday,1,January,0 days 00:15:00
2026-01-30,04:45 - 05:00,18650,18689.621,04:45,2026-01-30 04:45:00,4,Friday,1,January,0 days 00:15:00
2026-01-30,05:00 - 05:15,19050,19004.527,05:00,2026-01-30 05:00:00,5,Friday,1,January,0 days 00:15:00
2026-01-30,05:15 - 05:30,19300,19290.588,05:15,2026-01-30 05:15:00,5,Friday,1,January,0 days 00:15:00
2026-01-30,05:30 - 05:45,19800,19727.008,05:30,2026-01-30 05:30:00,5,Friday,1,January,0 days 00:15:00
2026-01-30,05:45 - 06:00,20450,20191.541,05:45,2026-01-30 05:45:00,5,Friday,1,January,0 days 00:15:00
2026-01-30,06:00 - 06:15,21750,21287.867,06:00,2026-01-30 06:00:00,6,Friday,1,January,0 days 00:15:00
2026-01-30,06:15 - 06:30,22400,21978.451,06:15,2026-01-30 06:15:00,6,Friday,1,January,0 days 00:15:00
2026-01-30,06:30 - 06:45,22950,22561.207,06:30,2026-01-30 06:30:00,6,Friday,1,January,0 days 00:15:00
2026-01-30,06:45 - 07:00,23450,22957.781,06:45,2026-01-30 06:45:00,6,Friday,1,January,0 days 00:15:00
2026-01-30,07:00 - 07:15,23800,23422.346,07:00,2026-01-30 07:00:00,7,Friday,1,January,0 days 00:15:00
2026-01-30,07:15 - 07:30,24100,23611.639,07:15,2026-01-30 07:15:00,7,Friday,1,January,0 days 00:15:00
2026-01-30,07:30 - 07:45,24250,23975.723,07:30,2026-01-30 07:30:00,7,Friday,1,January,0 days 00:15:00
2026-01-30,07:45 - 08:00,24500,24287.473,07:45,2026-01-30 07:45:00,7,Friday,1,January,0 days 00:15:00
2026-01-30,08:00 - 08:15,24850,24726.768,08:00,2026-01-30 08:00:00,8,Friday,1,January,0 days 00:15:00
2026-01-30,08:15 - 08:30,25250,24990.922,08:15,2026-01-30 08:15:00,8,Friday,1,January,0 days 00:15:00
2026-01-30,08:30 - 08:45,25350,25094.398,08:30,2026-01-30 08:30:00,8,Friday,1,January,0 days 00:15:00
2026-01-30,08:45 - 09:00,25650,25336.76,08:45,2026-01-30 08:45:00,8,Friday,1,January,0 days 00:15:00
2026-01-30,09:00 - 09:15,25800,25454.107,09:00,2026-01-30 09:00:00,9,Friday,1,January,0 days 00:15:00
2026-01-30,09:15 - 09:30,25900,25623.21,09:15,2026-01-30 09:15:00,9,Friday,1,January,0 days 00:15:00
2026-01-30,09:30 - 09:45,25850,25660.895,09:30,2026-01-30 09:30:00,9,Friday,1,January,0 days 00:15:00
2026-01-30,09:45 - 10:00,25700,25490.217,09:45,2026-01-30 09:45:00,9,Friday,1,January,0 days 00:15:00
2026-01-30,10:00 - 10:15,25500,25573.434,10:00,2026-01-30 10:00:00,10,Friday,1,January,0 days 00:15:00
2026-01-30,10:15 - 10:30,25700,25615.133,10:15,2026-01-30 10:15:00,10,Friday,1,January,0 days 00:15:00
2026-01-30,10:30 - 10:45,25850,25927.736,10:30,2026-01-30 10:30:00,10,Friday,1,January,0 days 00:15:00
2026-01-30,10:45 - 11:00,25950,25943.229,10:45,2026-01-30 10:45:00,10,Friday,1,January,0 days 00:15:00
2026-01-30,11:00 - 11:15,25950,26032.85,11:00,2026-01-30 11:00:00,11,Friday,1,January,0 days 00:15:00
2026-01-30,11:15 - 11:30,25900,26102.191,11:15,2026-01-30 11:15:00,11,Friday,1,January,0 days 00:15:00
2026-01-30,11:30 - 11:45,25900,26221.104,11:30,2026-01-30 11:30:00,11,Friday,1,January,0 days 00:15:00
2026-01-30,11:45 - 12:00,25850,26136.346,11:45,2026-01-30 11:45:00,11,Friday,1,January,0 days 00:15:00
2026-01-30,12:00 - 12:15,25800,26303.225,12:00,2026-01-30 12:00:00,12,Friday,1,January,0 days 00:15:00
2026-01-30,12:15 - 12:30,25750,26231.818,12:15,2026-01-30 12:15:00,12,Friday,1,January,0 days 00:15:00
2026-01-30,12:30 - 12:45,25750,26312.564,12:30,2026-01-30 12:30:00,12,Friday,1,January,0 days 00:15:00
2026-01-30,12:45 - 13:00,25800,26436.494,12:45,2026-01-30 12:45:00,12,Friday,1,January,0 days 00:15:00
2026-01-30,13:00 - 13:15,26050,26628.29,13:00,2026-01-30 13:00:00,13,Friday,1,January,0 days 00:15:00
2026-01-30,13:15 - 13:30,26000,26588.408,13:15,2026-01-30 13:15:00,13,Friday,1,January,0 days 00:15:00
2026-01-30,13:30 - 13:45,25700,26324.213,13:30,2026-01-30 13:30:00,13,Friday,1,January,0 days 00:15:00
2026-01-30,13:45 - 14:00,25200,25895.582,13:45,2026-01-30 13:45:00,13,Friday,1,January,0 days 00:15:00
2026-01-30,14:00 - 14:15,25350,25939.533,14:00,2026-01-30 14:00:00,14,Friday,1,January,0 days 00:15:00
2026-01-30,14:15 - 14:30,25450,25904.62,14:15,2026-01-30 14:15:00,14,Friday,1,January,0 days 00:15:00
2026-01-30,14:30 - 14:45,25550,25698.896,14:30,2026-01-30 14:30:00,14,Friday,1,January,0 days 00:15:00
2026-01-30,14:45 - 15:00,25150,25545.879,14:45,2026-01-30 14:45:00,14,Friday,1,January,0 days 00:15:00
2026-01-30,15:00 - 15:15,25000,25399.645,15:00,2026-01-30 15:00:00,15,Friday,1,January,0 days 00:15:00
2026-01-30,15:15 - 15:30,24850,25366.17,15:15,2026-01-30 15:15:00,15,Friday,1,January,0 days 00:15:00
2026-01-30,15:30 - 15:45,25000,25088.271,15:30,2026-01-30 15:30:00,15,Friday,1,January,0 days 00:15:00
2026-01-30,15:45 - 16:00,24900,25125.312,15:45,2026-01-30 15:45:00,15,Friday,1,January,0 days 00:15:00
2026-01-30,16:00 - 16:15,25100,24980.873,16:00,2026-01-30 16:00:00,16,Friday,1,January,0 days 00:15:00
2026-01-30,16:15 - 16:30,25400,25223.2,16:15,2026-01-30 16:15:00,16,Friday,1,January,0 days 00:15:00
2026-01-30,16:30 - 16:45,25600,25226.494,16:30,2026-01-30 16:30:00,16,Friday,1,January,0 days 00:15:00
2026-01-30,16:45 - 17:00,25700,25475.152,16:45,2026-01-30 16:45:00,16,Friday,1,January,0 days 00:15:00
2026-01-30,17:00 - 17:15,25700,25581.062,17:00,2026-01-30 17:00:00,17,Friday,1,January,0 days 00:15:00
2026-01-30,17:15 - 17:30,25600,25570.322,17:15,2026-01-30 17:15:00,17,Friday,1,January,0 days 00:15:00
2026-01-30,17:30 - 17:45,25600,25367.732,17:30,2026-01-30 17:30:00,17,Friday,1,January,0 days 00:15:00
2026-01-30,17:45 - 18:00,25300,25087.824,17:45,2026-01-30 17:45:00,17,Friday,1,January,0 days 00:15:00
2026-01-30,18:00 - 18:15,25200,24984.395,18:00,2026-01-30 18:00:00,18,Friday,1,January,0 days 00:15:00
2026-01-30,18:15 - 18:30,25250,24895.988,18:15,2026-01-30 18:15:00,18,Friday,1,January,0 days 00:15:00
2026-01-30,18:30 - 18:45,25350,25062.447,18:30,2026-01-30 18:30:00,18,Friday,1,January,0 days 00:15:00
2026-01-30,18:45 - 19:00,25250,24892.99,18:45,2026-01-30 18:45:00,18,Friday,1,January,0 days 00:15:00
2026-01-30,19:00 - 19:15,25200,24762.867,19:00,2026-01-30 19:00:00,19,Friday,1,January,0 days 00:15:00
2026-01-30,19:15 - 19:30,25200,24719.064,19:15,2026-01-30 19:15:00,19,Friday,1,January,0 days 00:15:00
2026-01-30,19:30 - 19:45,25150,24581.775,19:30,2026-01-30 19:30:00,19,Friday,1,January,0 days 00:15:00
2026-01-30,19:45 - 20:00,24950,24648.672,19:45,2026-01-30 19:45:00,19,Friday,1,January,0 days 00:15:00
2026-01-30,20:00 - 20:15,24750,24267.129,20:00,2026-01-30 20:00:00,20,Friday,1,January,0 days 00:15:00
2026-01-30,20:15 - 20:30,24550,23973.148,20:15,2026-01-30 20:15:00,20,Friday,1,January,0 days 00:15:00
